url,md_status,html_status,word_count,md_h1,html_title,html_h1,meta_description,is_api,has_warning,has_code_fence,mentions,placeholders
https://docs.oviond.com/clients/folders,200,200,201,Group Clients,Group Clients - Oviond,Group Clients,Group clients into folders to keep a large client list navigable.,False,False,False,bucket,
https://docs.oviond.com/clients/list,200,200,221,List Clients,List Clients - Oviond,List Clients,View and filter every client in your workspace.,False,False,False,,
https://docs.oviond.com/company/branding,200,200,814,Customize Report Branding and Appearance,Customize Report Branding and Appearance - Oviond,Customize Report Branding and Appearance,"Apply your agency's color palette, fonts, and logo to all client-facing Oviond reports. Use the live preview mode to review changes before saving.",False,False,False,,
https://docs.oviond.com/company/overview,200,200,102,Company,Company - Oviond,Company,Your agency's identity across every report and email.,False,False,False,,
https://docs.oviond.com/custom-data/delete,200,200,129,Delete Custom Data,Delete Custom Data - Oviond,Delete Custom Data,Permanently remove an uploaded CSV dataset.,False,True,False,,
https://docs.oviond.com/custom-data/duplicate,200,200,138,Duplicate Custom Data,Duplicate Custom Data - Oviond,Duplicate Custom Data,Copy a dataset under a new name.,False,False,False,,
https://docs.oviond.com/custom-data/list,200,200,145,List Custom Data,List Custom Data - Oviond,List Custom Data,Every CSV dataset uploaded to your account.,False,False,False,,
https://docs.oviond.com/custom-data/update,200,200,153,Update Custom Data,Update Custom Data - Oviond,Update Custom Data,Refresh a dataset by re-uploading its CSV.,False,False,False,,
https://docs.oviond.com/custom-data/upload,200,200,202,Upload Custom Data,Upload Custom Data - Oviond,Upload Custom Data,Upload a CSV dataset to report on data that doesn't live in a connected integration.,False,False,False,,
https://docs.oviond.com/custom-domains/add,200,200,174,Add Domain,Add Domain - Oviond,Add Domain,Register a custom domain so shared reports load under your agency's URL.,False,False,False,,
https://docs.oviond.com/custom-domains/delete,200,200,120,Delete Domain,Delete Domain - Oviond,Delete Domain,Remove a custom domain from your account.,False,False,False,Vercel,
https://docs.oviond.com/custom-domains/list,200,200,709,List Domains,List Domains - Oviond,List Domains,Every custom domain registered to your Oviond account.,False,True,False,,
https://docs.oviond.com/custom-domains/verify,200,200,180,Verify Domain,Verify Domain - Oviond,Verify Domain,Confirm DNS records are live so your custom domain activates.,False,False,False,Vercel,
https://docs.oviond.com/data-sources/connect,200,200,901,Connect,Connect - Oviond,Connect,"Authorize Oviond to pull data from Google Ads, Facebook, and 30+ other platforms.",False,False,False,,
https://docs.oviond.com/data-sources/delete,200,200,149,Delete Data Source,Delete Data Source - Oviond,Delete Data Source,Remove an OAuth connection from your account.,False,True,False,,
https://docs.oviond.com/data-sources/link,200,200,161,Link to Client,Link to Client - Oviond,Link to Client,Attach a connected data source to a specific client workspace.,False,False,False,,
https://docs.oviond.com/data-sources/list,200,200,667,List Data Sources,List Data Sources - Oviond,List Data Sources,Every marketing platform connected to your Oviond account.,False,True,False,,
https://docs.oviond.com/data-sources/metrics,200,200,1039,Metrics,Metrics - Oviond,Metrics,Saved and calculated metrics you can reuse across widgets.,False,True,True,,
https://docs.oviond.com/data-sources/profiles,200,200,191,Profiles,Profiles - Oviond,Profiles,"Pick which ad account, property, or page to report on for each connected data source.",False,False,False,,
https://docs.oviond.com/data-sources/test,200,200,166,Test Connection,Test Connection - Oviond,Test Connection,Verify a data-source authorization is still valid.,False,False,False,,
https://docs.oviond.com/email-settings/defaults,200,200,155,Defaults,Defaults - Oviond,Defaults,"Set the default subject, sender, and message for every automation email.",False,False,False,,
https://docs.oviond.com/email-settings/domains,200,200,164,Email Domains,Email Domains - Oviond,Email Domains,Verify domains so Oviond can send mail on their behalf.,False,False,False,,
https://docs.oviond.com/email-settings/logs,200,200,187,Email Logs,Email Logs - Oviond,Email Logs,"Every automation email Oviond has sent — status, events, and any errors.",False,False,False,,
https://docs.oviond.com/email-settings/senders,200,200,157,Senders,Senders - Oviond,Senders,Add verified from-addresses for automation emails.,False,False,False,,
https://docs.oviond.com/email-settings/smtp,200,200,191,SMTP,SMTP - Oviond,SMTP,Route Oviond emails through your own SMTP server.,False,True,False,Resend,
https://docs.oviond.com/guides/connect-ga4,200,200,417,Connect Google Analytics 4,Connect Google Analytics 4 - Oviond,Connect Google Analytics 4,End-to-end GA4 setup for a client — from OAuth to your first widget.,False,False,False,,
https://docs.oviond.com/guides/first-report,200,200,382,Build Your First Report,Build Your First Report - Oviond,Build Your First Report,A complete walkthrough from creating a client to publishing a shared link.,False,False,False,,
https://docs.oviond.com/guides/monthly-report,200,200,414,Monthly Client Report,Monthly Client Report - Oviond,Monthly Client Report,Automate a recurring monthly report email for a client.,False,False,False,,
https://docs.oviond.com/guides/overview,200,200,165,Overview,Overview - Oviond,Overview,End-to-end walkthroughs for the most common Oviond workflows.,False,False,False,,
https://docs.oviond.com/introduction,200,200,237,Introduction,Introduction - Oviond,Introduction,"White-label marketing reporting for agencies. Build branded dashboards, connect 30+ data sources, and automate client report delivery.",False,False,False,,
https://docs.oviond.com/mcp/auth,200,200,296,Authentication,Authentication - Oviond,Authentication,How the Oviond MCP server authenticates AI agents — OAuth 2.1 under the hood.,True,False,False,,
https://docs.oviond.com/mcp/connect,200,200,217,Connect,Connect - Oviond,Connect,"Wire Claude, Cursor, or another MCP client to your Oviond account.",True,False,True,,
https://docs.oviond.com/mcp/overview,200,200,255,Overview,Overview - Oviond,Overview,The Oviond MCP server lets Claude and other AI agents manage your Oviond account directly.,True,False,False,,
https://docs.oviond.com/mcp/tools,200,200,307,Available Tools,Available Tools - Oviond,Available Tools,The full catalog of tools the Oviond MCP server exposes.,True,False,False,,
https://docs.oviond.com/media/bulk-delete,200,200,183,Bulk Delete,Bulk Delete - Oviond,Bulk Delete,Soft-delete multiple media items at once.,False,True,False,S3,
https://docs.oviond.com/media/delete,200,200,160,Delete Media,Delete Media - Oviond,Delete Media,Soft-delete a single media item with restore available from the Archive.,False,False,False,S3,
https://docs.oviond.com/media/folders,200,200,196,Folders,Folders - Oviond,Folders,Group related media files into folders.,False,False,False,,
https://docs.oviond.com/media/list,200,200,182,List Media,List Media - Oviond,List Media,Browse every file in your Media library.,False,False,False,,
https://docs.oviond.com/media/update,200,200,144,Rename Media,Rename Media - Oviond,Rename Media,Change the display name of a media file.,False,False,False,S3,
https://docs.oviond.com/media/upload,200,200,190,Upload Media,Upload Media - Oviond,Upload Media,Upload images and files into the Oviond Media library.,False,False,False,S3,
https://docs.oviond.com/notifications/preferences,200,200,185,Preferences,Preferences - Oviond,Preferences,Choose which notifications trigger email delivery.,False,False,False,,
https://docs.oviond.com/notifications/view,200,200,95,View Notifications,View Notifications - Oviond,View Notifications,In-app alerts and email digests from your Oviond account.,False,False,False,,
https://docs.oviond.com/onboarding/overview,200,200,344,Onboarding,Onboarding - Oviond,Onboarding,The 4-step account setup shown after your first sign-in.,False,False,False,account.onboarding; accounts row; bucket,
https://docs.oviond.com/projects/add,200,200,178,Add Project,Add Project - Oviond,Add Project,Create a new report or dashboard inside a client's workspace.,False,False,False,,
https://docs.oviond.com/projects/archive,200,200,166,Archive Project,Archive Project - Oviond,Archive Project,Soft-delete a project with full restore within the retention window.,False,False,False,,
https://docs.oviond.com/projects/bulk-delete,200,200,131,Bulk Delete,Bulk Delete - Oviond,Bulk Delete,Remove multiple projects at once.,False,True,False,,
https://docs.oviond.com/projects/duplicate,200,200,159,Duplicate Project,Duplicate Project - Oviond,Duplicate Project,"Copy a project — pages, widgets, and settings — under a new name.",False,False,False,,
https://docs.oviond.com/projects/list,200,200,182,List Projects,List Projects - Oviond,List Projects,"Browse, search, and filter every project in your workspace.",False,False,False,,
https://docs.oviond.com/projects/pages,200,200,200,Pages,Pages - Oviond,Pages,Organize a project into tabs — one page per section of the report.,False,False,False,,
https://docs.oviond.com/projects/share,200,200,215,Share Project,Share Project - Oviond,Share Project,Publish a project via a shareable public link.,False,True,False,,
https://docs.oviond.com/projects/update,200,200,145,Update Project,Update Project - Oviond,Update Project,"Rename, reassign, and configure project settings.",False,False,False,,
https://docs.oviond.com/projects/widgets,200,200,351,Widgets,Widgets - Oviond,Widgets,"Charts, KPI tiles, tables, and text blocks that populate every page.",False,True,False,,
https://docs.oviond.com/quickstart,200,200,388,Get Started,Get Started - Oviond,Get Started,"Create your Oviond account, connect a marketing data source, and publish your first client report in five steps. Everything you need to get started.",False,False,False,,
https://docs.oviond.com/templates/add,200,200,199,Add Template,Add Template - Oviond,Add Template,Save a project as a reusable starting point.,False,False,False,,
https://docs.oviond.com/templates/apply,200,200,170,Apply Template,Apply Template - Oviond,Apply Template,Use a template as the starting point for a new project.,False,False,False,,
https://docs.oviond.com/templates/delete,200,200,112,Delete Template,Delete Template - Oviond,Delete Template,Remove a template from your library.,False,False,False,,
https://docs.oviond.com/templates/list,200,200,170,List Templates,List Templates - Oviond,List Templates,Browse your account's templates and the shared Oviond library.,False,False,False,,
https://docs.oviond.com/themes/add,200,200,148,Add Theme,Add Theme - Oviond,Add Theme,Create a reusable color + font palette for reports and dashboards.,False,False,False,,
https://docs.oviond.com/themes/apply,200,200,162,Apply Theme,Apply Theme - Oviond,Apply Theme,Use a theme on a project or set it as a client's default.,False,False,False,,
https://docs.oviond.com/themes/delete,200,200,110,Delete Theme,Delete Theme - Oviond,Delete Theme,Remove a theme from your library.,False,True,False,,
https://docs.oviond.com/themes/list,200,200,126,List Themes,List Themes - Oviond,List Themes,Browse every theme in your account and in the Oviond library.,False,False,False,,
https://docs.oviond.com/themes/update,200,200,136,Update Theme,Update Theme - Oviond,Update Theme,"Edit an existing theme's colors, fonts, or styling tokens.",False,False,False,,
https://docs.oviond.com/users/invite,200,200,168,Invite User,Invite User - Oviond,Invite User,Add a new team member to your Oviond account.,False,False,False,,
https://docs.oviond.com/users/list,200,200,587,List Users,List Users - Oviond,List Users,Every team member with access to this Oviond account.,False,False,False,Resend,
https://docs.oviond.com/users/profile,200,200,256,Profile Settings,Profile Settings - Oviond,Profile Settings,"Update your own name, avatar, email, and preferences.",False,False,False,,
https://docs.oviond.com/users/remove,200,200,149,Remove User,Remove User - Oviond,Remove User,Revoke a team member's access to your Oviond account.,False,True,False,,
https://docs.oviond.com/users/update,200,200,136,Update User,Update User - Oviond,Update User,"Change a team member's role, name, or allowed projects.",False,True,False,,
